TIME Time when the event occurred
OUTPUT Text output caused by the event
EVENT The event
TYPE Type of the element or operation connected to the event
ELEMENT Screen element where the event occurred
CENTER Screen coordinates of the element center where the event occurred
PAGE Communication board where the event occurred
CONTEXT Message content before de event
$$$ End Header


14:52:45.781 "" SYSTEM_INFO START_LOGGING - - - "-"
14:52:49.468 "" WORD_PROCESSOR_CHANGE Untitled_-_Windows_Media_Encoder  -  - QwertyTeste ""
14:52:52.359 "" WORD_PROCESSOR_CHANGE INTERNAL_WORD_PROCESSOR  -  - QwertyTeste ""
14:52:53.734 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_n 7.0.7 622.640 QwertyTeste ""
14:52:53.734 "" KEY_DOWN_N AUTO_KEY  -  - QwertyTeste ""
14:52:53.734 "n" CHAR_n CHAR  -  - QwertyTeste ""
14:52:57.875 "" LEFT_MOUSE_DOWN_KEY PREDICTED_SENTENCE_SELECTION_3_No_osso. 3.0.2 752.414 QwertyTeste "n"
14:52:58.031 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "n"
14:52:58.031 "o" CHAR_o CHAR  -  - QwertyTeste "n"
14:52:58.031 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "no"
14:52:58.031 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "no"
14:52:58.031 "" NEW_WORD WORD_no  -  - QwertyTeste "no "
14:52:58.031 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "no "
14:52:58.031 "o" CHAR_o CHAR  -  - QwertyTeste "no "
14:52:58.031 "" KEY_DOWN_S AUTO_KEY  -  - QwertyTeste "no o"
14:52:58.031 "s" CHAR_s CHAR  -  - QwertyTeste "no o"
14:52:58.031 "" KEY_DOWN_S AUTO_KEY  -  - QwertyTeste "no os"
14:52:58.031 "s" CHAR_s CHAR  -  - QwertyTeste "no os"
14:52:58.031 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "no oss"
14:52:58.031 "o" CHAR_o CHAR  -  - QwertyTeste "no oss"
14:52:58.031 "" KEY_DOWN_. AUTO_KEY  -  - QwertyTeste "no osso"
14:52:58.031 "." CHAR_. CHAR  -  - QwertyTeste "no osso"
14:52:58.031 "" NEW_WORD WORD_osso  -  - QwertyTeste "no osso."
14:52:58.031 "" NEW_SENTENCE SENTENCE_no_osso.  -  - QwertyTeste "no osso."
14:52:58.031 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "no osso."
14:52:58.031 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "no osso."
14:52:59.625 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_Enter 5.0.1 110.546 QwertyTeste ""
14:52:59.765 "" KEY_DOWN_ENTER AUTO_KEY  -  - QwertyTeste ""
14:52:59.765 "\n" CHAR_ENTER CHAR  -  - QwertyTeste ""
14:53:02.765 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste ""
14:53:02.765 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste ""
14:53:03.687 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_h 6.0.7 614.593 QwertyTeste ""
14:53:03.687 "" KEY_DOWN_H AUTO_KEY  -  - QwertyTeste ""
14:53:03.687 "H" CHAR_H CHAR  -  - QwertyTeste ""
14:53:08.000 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste "H"
14:53:08.000 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste "H"
14:53:09.375 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_o 5.0.10 859.546 QwertyTeste "H"
14:53:09.375 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "H"
14:53:09.375 "o" CHAR_o CHAR  -  - QwertyTeste "H"
14:53:10.812 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_j 6.0.8 696.593 QwertyTeste "Ho"
14:53:10.984 "" KEY_DOWN_J AUTO_KEY  -  - QwertyTeste "Ho"
14:53:10.984 "j" CHAR_j CHAR  -  - QwertyTeste "Ho"
14:53:12.125 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_e 5.0.4 372.546 QwertyTeste "Hoj"
14:53:12.125 "" KEY_DOWN_E AUTO_KEY  -  - QwertyTeste "Hoj"
14:53:12.125 "e" CHAR_e CHAR  -  - QwertyTeste "Hoj"
14:53:13.765 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_Space 4.0.1 111.499 QwertyTeste "Hoje"
14:53:13.953 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Hoje"
14:53:13.953 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "Hoje"
