TIME Time when the event occurred
OUTPUT Text output caused by the event
EVENT The event
TYPE Type of the element or operation connected to the event
ELEMENT Screen element where the event occurred
CENTER Screen coordinates of the element center where the event occurred
PAGE Communication board where the event occurred
CONTEXT Message content before de event
$$$ End Header


19:50:08.609 "" SYSTEM_INFO START_LOGGING - - - "-"
19:50:11.953 "" WORD_PROCESSOR_CHANGE Untitled_-_Windows_Media_Encoder  -  - QwertyTeste ""
19:50:15.171 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste ""
19:50:15.187 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste ""
19:50:15.875 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_a 6.0.2 204.593 QwertyTeste ""
19:50:15.875 "" KEY_DOWN_A AUTO_KEY  -  - QwertyTeste ""
19:50:20.156 "" WORD_PROCESSOR_CHANGE INTERNAL_WORD_PROCESSOR  -  - QwertyTeste ""
19:50:21.156 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste ""
19:50:21.156 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste ""
19:50:21.937 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_a 6.0.2 204.593 QwertyTeste ""
19:50:21.953 "" KEY_DOWN_A AUTO_KEY  -  - QwertyTeste ""
19:50:21.953 "a" CHAR_a CHAR  -  - QwertyTeste ""
19:50:23.296 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste "a"
19:50:23.296 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste "a"
19:50:24.671 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_BkSp 6.0.1 111.593 QwertyTeste "a"
19:50:24.687 "" KEY_DOWN_BACKSPACE AUTO_KEY  -  - QwertyTeste "a"
19:50:24.687 "\b" CHAR_RETROCESSO CHAR  -  - QwertyTeste "a"
19:50:25.390 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_a 6.0.2 204.593 QwertyTeste ""
19:50:25.578 "" KEY_DOWN_A AUTO_KEY  -  - QwertyTeste ""
19:50:25.578 "A" CHAR_A CHAR  -  - QwertyTeste ""
19:50:26.390 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste "A"
19:50:26.390 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste "A"
19:50:27.328 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_Space 4.0.1 111.499 QwertyTeste "A"
19:50:27.390 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "A"
19:50:27.390 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "A"
19:50:27.390 "" NEW_WORD WORD_A  -  - QwertyTeste "A "
19:50:29.234 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_m 7.0.8 708.640 QwertyTeste "A "
19:50:29.234 "" KEY_DOWN_M AUTO_KEY  -  - QwertyTeste "A "
19:50:29.234 "m" CHAR_m CHAR  -  - QwertyTeste "A "
19:50:29.843 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_i 5.0.9 780.546 QwertyTeste "A m"
19:50:30.203 "" KEY_DOWN_I AUTO_KEY  -  - QwertyTeste "A m"
19:50:30.203 "i" CHAR_i CHAR  -  - QwertyTeste "A m"
19:50:31.937 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_n 7.0.7 622.640 QwertyTeste "A mi"
19:50:32.140 "" KEY_DOWN_N AUTO_KEY  -  - QwertyTeste "A mi"
19:50:32.140 "n" CHAR_n CHAR  -  - QwertyTeste "A mi"
19:50:32.375 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_h 6.0.7 614.593 QwertyTeste "A min"
19:50:32.375 "" KEY_DOWN_H AUTO_KEY  -  - QwertyTeste "A min"
19:50:32.375 "h" CHAR_h CHAR  -  - QwertyTeste "A min"
19:50:32.859 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_a 6.0.2 204.593 QwertyTeste "A minh"
19:50:32.859 "" KEY_DOWN_A AUTO_KEY  -  - QwertyTeste "A minh"
19:50:32.859 "a" CHAR_a CHAR  -  - QwertyTeste "A minh"
19:50:34.890 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_Space 4.0.1 111.499 QwertyTeste "A minha"
19:50:34.906 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "A minha"
19:50:34.906 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "A minha"
19:50:34.906 "" NEW_WORD WORD_minha  -  - QwertyTeste "A minha "
19:50:44.250 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_m 7.0.8 708.640 QwertyTeste "A minha "
19:50:44.250 "" KEY_DOWN_M AUTO_KEY  -  - QwertyTeste "A minha "
19:50:44.250 "m" CHAR_m CHAR  -  - QwertyTeste "A minha "
19:50:44.890 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_a 6.0.2 204.593 QwertyTeste "A minha m"
19:50:44.953 "" KEY_DOWN_A AUTO_KEY  -  - QwertyTeste "A minha m"
19:50:44.953 "a" CHAR_a CHAR  -  - QwertyTeste "A minha m"
19:50:48.593 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_BkSp 6.0.1 111.593 QwertyTeste "A minha ma"
19:50:48.843 "" KEY_DOWN_BACKSPACE AUTO_KEY  -  - QwertyTeste "A minha ma"
19:50:48.843 "\b" CHAR_RETROCESSO CHAR  -  - QwertyTeste "A minha ma"
19:50:50.609 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_~ 8.0.9 557.687 QwertyTeste "A minha m"
19:50:50.609 "" KEY_DOWN_TIL AUTO_KEY  -  - QwertyTeste "A minha m"
19:50:51.265 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_a 6.0.2 204.593 QwertyTeste "A minha m"
19:50:51.343 "" KEY_DOWN_A AUTO_KEY  -  - QwertyTeste "A minha m"
19:50:51.343 "ã" CHAR_ã CHAR  -  - QwertyTeste "A minha m"
19:50:52.296 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_e 5.0.4 372.546 QwertyTeste "A minha mã"
19:50:52.453 "" KEY_DOWN_E AUTO_KEY  -  - QwertyTeste "A minha mã"
19:50:52.453 "e" CHAR_e CHAR  -  - QwertyTeste "A minha mã"
19:50:54.406 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_Space 4.0.1 111.499 QwertyTeste "A minha mãe"
19:50:54.546 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "A minha mãe"
19:50:54.546 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "A minha mãe"
19:50:54.546 "" NEW_WORD WORD_mãe  -  - QwertyTeste "A minha mãe "
19:50:58.828 "" LEFT_MOUSE_DOWN_KEY PREDICTED_SENTENCE_SELECTION_1_A_minha_mãe_pode_ir_uma_ou_2_vezes_acompanhar. 2.0.2 752.290 QwertyTeste "A minha mãe "
19:50:59.015 "" KEY_DOWN_P AUTO_KEY  -  - QwertyTeste "A minha mãe "
19:50:59.015 "p" CHAR_p CHAR  -  - QwertyTeste "A minha mãe "
19:50:59.015 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "A minha mãe p"
19:50:59.015 "o" CHAR_o CHAR  -  - QwertyTeste "A minha mãe p"
19:50:59.015 "" KEY_DOWN_D AUTO_KEY  -  - QwertyTeste "A minha mãe po"
19:50:59.015 "d" CHAR_d CHAR  -  - QwertyTeste "A minha mãe po"
19:50:59.015 "" KEY_DOWN_E AUTO_KEY  -  - QwertyTeste "A minha mãe pod"
19:50:59.015 "e" CHAR_e CHAR  -  - QwertyTeste "A minha mãe pod"
19:50:59.015 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "A minha mãe pode"
19:50:59.015 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "A minha mãe pode"
