TIME Time when the event occurred
OUTPUT Text output caused by the event
EVENT The event
TYPE Type of the element or operation connected to the event
ELEMENT Screen element where the event occurred
CENTER Screen coordinates of the element center where the event occurred
PAGE Communication board where the event occurred
CONTEXT Message content before de event
$$$ End Header


14:49:39.421 "" SYSTEM_INFO START_LOGGING - - - "-"
14:49:45.015 "" WORD_PROCESSOR_CHANGE INTERNAL_WORD_PROCESSOR  -  - QwertyTeste ""
14:49:55.171 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste ""
14:49:55.171 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste ""
14:49:57.875 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_t 5.0.6 536.546 QwertyTeste ""
14:49:57.890 "" KEY_DOWN_T AUTO_KEY  -  - QwertyTeste ""
14:49:57.890 "T" CHAR_T CHAR  -  - QwertyTeste ""
14:49:58.796 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste "T"
14:49:58.796 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste "T"
14:49:59.671 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_e 5.0.4 372.546 QwertyTeste "T"
14:49:59.671 "" KEY_DOWN_E AUTO_KEY  -  - QwertyTeste "T"
14:49:59.671 "e" CHAR_e CHAR  -  - QwertyTeste "T"
14:50:00.421 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_n 7.0.7 622.640 QwertyTeste "Te"
14:50:00.531 "" KEY_DOWN_N AUTO_KEY  -  - QwertyTeste "Te"
14:50:00.531 "n" CHAR_n CHAR  -  - QwertyTeste "Te"
14:50:01.234 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_d 6.0.4 368.593 QwertyTeste "Ten"
14:50:01.234 "" KEY_DOWN_D AUTO_KEY  -  - QwertyTeste "Ten"
14:50:01.234 "d" CHAR_d CHAR  -  - QwertyTeste "Ten"
14:50:02.062 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_o 5.0.10 859.546 QwertyTeste "Tend"
14:50:02.078 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "Tend"
14:50:02.078 "o" CHAR_o CHAR  -  - QwertyTeste "Tend"
14:50:03.375 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_Space 4.0.1 111.499 QwertyTeste "Tendo"
14:50:03.375 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Tendo"
14:50:03.375 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "Tendo"
14:50:03.375 "" NEW_WORD WORD_Tendo  -  - QwertyTeste "Tendo "
14:50:04.265 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_e 5.0.4 372.546 QwertyTeste "Tendo "
14:50:04.453 "" KEY_DOWN_E AUTO_KEY  -  - QwertyTeste "Tendo "
14:50:04.453 "e" CHAR_e CHAR  -  - QwertyTeste "Tendo "
14:50:05.484 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_u 5.0.8 700.546 QwertyTeste "Tendo e"
