TIME Time when the event occurred
OUTPUT Text output caused by the event
EVENT The event
TYPE Type of the element or operation connected to the event
ELEMENT Screen element where the event occurred
CENTER Screen coordinates of the element center where the event occurred
PAGE Communication board where the event occurred
CONTEXT Message content before de event
$$$ End Header


21:56:58.928 "" SYSTEM_INFO START_LOGGING - - - "-"
21:57:02.694 "" WORD_PROCESSOR_CHANGE INTERNAL_WORD_PROCESSOR  -  - QwertyTeste ""
21:57:07.850 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste ""
21:57:07.850 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste ""
21:57:09.960 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste ""
21:57:09.960 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste ""
21:57:10.647 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_e 5.0.4 372.546 QwertyTeste ""
21:57:10.647 "" KEY_DOWN_E AUTO_KEY  -  - QwertyTeste ""
21:57:10.647 "E" CHAR_E CHAR  -  - QwertyTeste ""
21:57:11.678 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste "E"
21:57:11.678 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste "E"
21:57:12.741 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_s 6.0.3 286.593 QwertyTeste "E"
21:57:12.913 "" KEY_DOWN_S AUTO_KEY  -  - QwertyTeste "E"
21:57:12.913 "s" CHAR_s CHAR  -  - QwertyTeste "E"
21:57:13.819 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_t 5.0.6 536.546 QwertyTeste "Es"
21:57:13.835 "" KEY_DOWN_T AUTO_KEY  -  - QwertyTeste "Es"
21:57:13.835 "t" CHAR_t CHAR  -  - QwertyTeste "Es"
21:57:14.944 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_e 5.0.4 372.546 QwertyTeste "Est"
21:57:14.944 "" KEY_DOWN_E AUTO_KEY  -  - QwertyTeste "Est"
21:57:14.944 "e" CHAR_e CHAR  -  - QwertyTeste "Est"
21:57:26.663 "" LEFT_MOUSE_DOWN_KEY PREDICTED_SENTENCE_SELECTION_2_Este_lar_em_fase_pouco_avançada_de_construção_e_embargado_há_anos_é_meu_vizinho_lá. 3.0.1 290.414 QwertyTeste "Este"
21:57:26.819 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Este"
21:57:26.819 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "Este"
21:57:26.819 "" NEW_WORD WORD_Este  -  - QwertyTeste "Este "
21:57:26.819 "" KEY_DOWN_L AUTO_KEY  -  - QwertyTeste "Este "
21:57:26.819 "l" CHAR_l CHAR  -  - QwertyTeste "Este "
21:57:26.835 "" KEY_DOWN_A AUTO_KEY  -  - QwertyTeste "Este l"
21:57:26.835 "a" CHAR_a CHAR  -  - QwertyTeste "Este l"
21:57:26.835 "" KEY_DOWN_R AUTO_KEY  -  - QwertyTeste "Este la"
21:57:26.835 "r" CHAR_r CHAR  -  - QwertyTeste "Este la"
21:57:26.835 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Este lar"
21:57:26.835 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "Este lar"
21:57:26.835 "" NEW_WORD WORD_lar  -  - QwertyTeste "Este lar "
21:57:26.835 "" KEY_DOWN_E AUTO_KEY  -  - QwertyTeste "Este lar "
21:57:26.835 "e" CHAR_e CHAR  -  - QwertyTeste "Este lar "
21:57:26.835 "" KEY_DOWN_M AUTO_KEY  -  - QwertyTeste "Este lar e"
21:57:26.835 "m" CHAR_m CHAR  -  - QwertyTeste "Este lar e"
21:57:26.835 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Este lar em"
21:57:26.835 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "Este lar em"
21:57:26.835 "" NEW_WORD WORD_em  -  - QwertyTeste "Este lar em "
21:57:26.835 "" KEY_DOWN_F AUTO_KEY  -  - QwertyTeste "Este lar em "
21:57:26.835 "f" CHAR_f CHAR  -  - QwertyTeste "Este lar em "
21:57:26.835 "" KEY_DOWN_A AUTO_KEY  -  - QwertyTeste "Este lar em f"
21:57:26.835 "a" CHAR_a CHAR  -  - QwertyTeste "Este lar em f"
21:57:26.835 "" KEY_DOWN_S AUTO_KEY  -  - QwertyTeste "Este lar em fa"
21:57:26.835 "s" CHAR_s CHAR  -  - QwertyTeste "Este lar em fa"
21:57:26.835 "" KEY_DOWN_E AUTO_KEY  -  - QwertyTeste "Este lar em fas"
21:57:26.835 "e" CHAR_e CHAR  -  - QwertyTeste "Este lar em fas"
21:57:26.835 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Este lar em fase"
21:57:26.835 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "Este lar em fase"
21:57:26.835 "" NEW_WORD WORD_fase  -  - QwertyTeste "Este lar em fase "
21:57:26.835 "" KEY_DOWN_P AUTO_KEY  -  - QwertyTeste "Este lar em fase "
21:57:26.835 "p" CHAR_p CHAR  -  - QwertyTeste "Este lar em fase "
21:57:26.835 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "Este lar em fase p"
21:57:26.835 "o" CHAR_o CHAR  -  - QwertyTeste "Este lar em fase p"
21:57:26.835 "" KEY_DOWN_U AUTO_KEY  -  - QwertyTeste "Este lar em fase po"
21:57:26.835 "u" CHAR_u CHAR  -  - QwertyTeste "Este lar em fase po"
21:57:26.835 "" KEY_DOWN_C AUTO_KEY  -  - QwertyTeste "Este lar em fase pou"
21:57:26.850 "c" CHAR_c CHAR  -  - QwertyTeste "Este lar em fase pou"
21:57:26.850 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "Este lar em fase pouc"
21:57:26.850 "o" CHAR_o CHAR  -  - QwertyTeste "Este lar em fase pouc"
21:57:26.850 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Este lar em fase pouco"
