TIME Time when the event occurred
OUTPUT Text output caused by the event
EVENT The event
TYPE Type of the element or operation connected to the event
ELEMENT Screen element where the event occurred
CENTER Screen coordinates of the element center where the event occurred
PAGE Communication board where the event occurred
CONTEXT Message content before de event
$$$ End Header


19:42:01.796 "" SYSTEM_INFO START_LOGGING - - - "-"
19:42:05.328 "" WORD_PROCESSOR_CHANGE INTERNAL_WORD_PROCESSOR  -  - QwertyTeste ""
19:42:09.906 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste ""
19:42:09.906 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste ""
19:42:10.765 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_e 5.0.4 372.546 QwertyTeste ""
19:42:10.765 "" KEY_DOWN_E AUTO_KEY  -  - QwertyTeste ""
19:42:10.765 "E" CHAR_E CHAR  -  - QwertyTeste ""
19:42:12.078 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste "E"
19:42:12.078 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste "E"
19:42:12.703 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_s 6.0.3 286.593 QwertyTeste "E"
19:42:12.859 "" KEY_DOWN_S AUTO_KEY  -  - QwertyTeste "E"
19:42:12.859 "s" CHAR_s CHAR  -  - QwertyTeste "E"
19:42:16.906 "" LEFT_MOUSE_DOWN_KEY PREDICTED_WORD_SELECTION_2_este 0.0.3 636.157 QwertyTeste "Es"
19:42:16.906 "" KEY_DOWN_T AUTO_KEY  -  - QwertyTeste "Es"
19:42:16.906 "t" CHAR_t CHAR  -  - QwertyTeste "Es"
19:42:16.906 "" KEY_DOWN_E AUTO_KEY  -  - QwertyTeste "Est"
19:42:16.906 "e" CHAR_e CHAR  -  - QwertyTeste "Est"
19:42:16.906 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Este"
19:42:16.906 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "Este"
19:42:16.906 "" NEW_WORD WORD_Este  -  - QwertyTeste "Este "
19:42:20.046 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_l 6.0.10 860.593 QwertyTeste "Este "
19:42:20.218 "" KEY_DOWN_L AUTO_KEY  -  - QwertyTeste "Este "
19:42:20.218 "l" CHAR_l CHAR  -  - QwertyTeste "Este "
19:42:20.843 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_a 6.0.2 204.593 QwertyTeste "Este l"
19:42:20.937 "" KEY_DOWN_A AUTO_KEY  -  - QwertyTeste "Este l"
19:42:20.937 "a" CHAR_a CHAR  -  - QwertyTeste "Este l"
19:42:21.406 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_r 5.0.5 454.546 QwertyTeste "Este la"
19:42:21.406 "" KEY_DOWN_R AUTO_KEY  -  - QwertyTeste "Este la"
19:42:21.406 "r" CHAR_r CHAR  -  - QwertyTeste "Este la"
19:42:22.328 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_Space 4.0.1 111.499 QwertyTeste "Este lar"
19:42:22.546 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Este lar"
19:42:22.546 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "Este lar"
19:42:22.546 "" NEW_WORD WORD_lar  -  - QwertyTeste "Este lar "
19:42:24.812 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_e 5.0.4 372.546 QwertyTeste "Este lar "
19:42:24.812 "" KEY_DOWN_E AUTO_KEY  -  - QwertyTeste "Este lar "
19:42:24.812 "e" CHAR_e CHAR  -  - QwertyTeste "Este lar "
19:42:25.500 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_m 7.0.8 708.640 QwertyTeste "Este lar e"
19:42:25.500 "" KEY_DOWN_M AUTO_KEY  -  - QwertyTeste "Este lar e"
19:42:25.500 "m" CHAR_m CHAR  -  - QwertyTeste "Este lar e"
19:42:26.171 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_Space 4.0.1 111.499 QwertyTeste "Este lar em"
19:42:26.375 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Este lar em"
19:42:26.375 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "Este lar em"
19:42:26.375 "" NEW_WORD WORD_em  -  - QwertyTeste "Este lar em "
19:42:28.250 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_f 6.0.5 449.593 QwertyTeste "Este lar em "
19:42:28.468 "" KEY_DOWN_F AUTO_KEY  -  - QwertyTeste "Este lar em "
19:42:28.468 "f" CHAR_f CHAR  -  - QwertyTeste "Este lar em "
19:42:31.171 "" LEFT_MOUSE_DOWN_KEY PREDICTED_WORD_SELECTION_0_fase 0.0.1 174.157 QwertyTeste "Este lar em f"
19:42:31.468 "" KEY_DOWN_A AUTO_KEY  -  - QwertyTeste "Este lar em f"
19:42:31.468 "a" CHAR_a CHAR  -  - QwertyTeste "Este lar em f"
19:42:31.468 "" KEY_DOWN_S AUTO_KEY  -  - QwertyTeste "Este lar em fa"
19:42:31.468 "s" CHAR_s CHAR  -  - QwertyTeste "Este lar em fa"
19:42:31.468 "" KEY_DOWN_E AUTO_KEY  -  - QwertyTeste "Este lar em fas"
19:42:31.468 "e" CHAR_e CHAR  -  - QwertyTeste "Este lar em fas"
19:42:31.468 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Este lar em fase"
19:42:31.468 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "Este lar em fase"
19:42:31.468 "" NEW_WORD WORD_fase  -  - QwertyTeste "Este lar em fase "
19:42:33.328 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_p 5.0.11 942.546 QwertyTeste "Este lar em fase "
19:42:33.500 "" KEY_DOWN_P AUTO_KEY  -  - QwertyTeste "Este lar em fase "
19:42:33.500 "p" CHAR_p CHAR  -  - QwertyTeste "Este lar em fase "
19:42:33.781 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_o 5.0.10 859.546 QwertyTeste "Este lar em fase p"
19:42:33.968 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "Este lar em fase p"
19:42:33.968 "o" CHAR_o CHAR  -  - QwertyTeste "Este lar em fase p"
19:42:35.234 "" LEFT_MOUSE_DOWN_KEY PREDICTED_WORD_SELECTION_0_pouco 0.0.1 174.157 QwertyTeste "Este lar em fase po"
19:42:35.234 "" KEY_DOWN_U AUTO_KEY  -  - QwertyTeste "Este lar em fase po"
19:42:35.234 "u" CHAR_u CHAR  -  - QwertyTeste "Este lar em fase po"
19:42:35.234 "" KEY_DOWN_C AUTO_KEY  -  - QwertyTeste "Este lar em fase pou"
19:42:35.234 "c" CHAR_c CHAR  -  - QwertyTeste "Este lar em fase pou"
19:42:35.234 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "Este lar em fase pouc"
