TIME Time when the event occurred
OUTPUT Text output caused by the event
EVENT The event
TYPE Type of the element or operation connected to the event
ELEMENT Screen element where the event occurred
CENTER Screen coordinates of the element center where the event occurred
PAGE Communication board where the event occurred
CONTEXT Message content before de event
$$$ End Header


11:41:01.642 "" SYSTEM_INFO START_LOGGING - - - "-"
11:41:07.533 "" WORD_PROCESSOR_CHANGE   -  - QwertyTeste ""
11:41:10.454 "" WORD_PROCESSOR_CHANGE INTERNAL_WORD_PROCESSOR  -  - QwertyTeste ""
11:41:10.892 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste ""
11:41:10.892 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste ""
11:41:11.720 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_n 7.0.7 622.640 QwertyTeste ""
11:41:12.033 "" KEY_DOWN_N AUTO_KEY  -  - QwertyTeste ""
11:41:12.033 "N" CHAR_N CHAR  -  - QwertyTeste ""
11:41:12.783 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste "N"
11:41:12.783 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste "N"
11:41:13.704 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_o 5.0.10 859.546 QwertyTeste "N"
11:41:13.704 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "N"
11:41:13.704 "o" CHAR_o CHAR  -  - QwertyTeste "N"
11:41:15.892 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_Space 4.0.1 111.499 QwertyTeste "No"
11:41:16.001 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "No"
11:41:16.001 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "No"
11:41:16.001 "" NEW_WORD WORD_No  -  - QwertyTeste "No "
11:41:18.329 "" LEFT_MOUSE_DOWN_KEY PREDICTED_SENTENCE_SELECTION_0_No_osso. 2.0.1 290.290 QwertyTeste "No "
11:41:18.345 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "No "
11:41:18.345 "o" CHAR_o CHAR  -  - QwertyTeste "No "
11:41:18.345 "" KEY_DOWN_S AUTO_KEY  -  - QwertyTeste "No o"
11:41:18.345 "s" CHAR_s CHAR  -  - QwertyTeste "No o"
11:41:18.345 "" KEY_DOWN_S AUTO_KEY  -  - QwertyTeste "No os"
11:41:18.345 "s" CHAR_s CHAR  -  - QwertyTeste "No os"
11:41:18.345 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "No oss"
11:41:18.345 "o" CHAR_o CHAR  -  - QwertyTeste "No oss"
11:41:18.345 "" KEY_DOWN_. AUTO_KEY  -  - QwertyTeste "No osso"
11:41:18.345 "." CHAR_. CHAR  -  - QwertyTeste "No osso"
11:41:18.345 "" NEW_WORD WORD_osso  -  - QwertyTeste "No osso."
11:41:18.345 "" NEW_SENTENCE SENTENCE_No_osso.  -  - QwertyTeste "No osso."
11:41:18.345 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "No osso."
11:41:18.345 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "No osso."
11:41:20.001 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste ""
11:41:20.001 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste ""
11:41:21.189 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_h 6.0.7 614.593 QwertyTeste ""
11:41:21.189 "" KEY_DOWN_H AUTO_KEY  -  - QwertyTeste ""
11:41:21.189 "H" CHAR_H CHAR  -  - QwertyTeste ""
11:41:22.423 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste "H"
11:41:22.423 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste "H"
11:41:23.142 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_o 5.0.10 859.546 QwertyTeste "H"
11:41:23.283 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "H"
11:41:23.283 "o" CHAR_o CHAR  -  - QwertyTeste "H"
11:41:23.611 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_j 6.0.8 696.593 QwertyTeste "Ho"
11:41:23.751 "" KEY_DOWN_J AUTO_KEY  -  - QwertyTeste "Ho"
11:41:23.751 "j" CHAR_j CHAR  -  - QwertyTeste "Ho"
11:41:24.173 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_e 5.0.4 372.546 QwertyTeste "Hoj"
11:41:24.173 "" KEY_DOWN_E AUTO_KEY  -  - QwertyTeste "Hoj"
11:41:24.173 "e" CHAR_e CHAR  -  - QwertyTeste "Hoj"
11:41:26.048 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_Space 4.0.1 111.499 QwertyTeste "Hoje"
11:41:26.048 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Hoje"
11:41:26.048 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "Hoje"
11:41:26.048 "" NEW_WORD WORD_Hoje  -  - QwertyTeste "Hoje "
11:41:27.829 "" LEFT_MOUSE_DOWN_KEY PREDICTED_SENTENCE_SELECTION_1_Hoje_ou_amanhã. 2.0.2 752.290 QwertyTeste "Hoje "
11:41:27.829 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "Hoje "
11:41:27.845 "o" CHAR_o CHAR  -  - QwertyTeste "Hoje "
11:41:27.845 "" KEY_DOWN_U AUTO_KEY  -  - QwertyTeste "Hoje o"
11:41:27.845 "u" CHAR_u CHAR  -  - QwertyTeste "Hoje o"
11:41:27.845 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Hoje ou"
11:41:27.845 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "Hoje ou"
11:41:27.845 "" NEW_WORD WORD_ou  -  - QwertyTeste "Hoje ou "
11:41:27.845 "" KEY_DOWN_A AUTO_KEY  -  - QwertyTeste "Hoje ou "
11:41:27.845 "a" CHAR_a CHAR  -  - QwertyTeste "Hoje ou "
11:41:27.845 "" KEY_DOWN_M AUTO_KEY  -  - QwertyTeste "Hoje ou a"
11:41:27.845 "m" CHAR_m CHAR  -  - QwertyTeste "Hoje ou a"
11:41:27.845 "" KEY_DOWN_A AUTO_KEY  -  - QwertyTeste "Hoje ou am"
11:41:27.845 "a" CHAR_a CHAR  -  - QwertyTeste "Hoje ou am"
11:41:27.845 "" KEY_DOWN_N AUTO_KEY  -  - QwertyTeste "Hoje ou ama"
11:41:27.845 "n" CHAR_n CHAR  -  - QwertyTeste "Hoje ou ama"
11:41:27.845 "" KEY_DOWN_H AUTO_KEY  -  - QwertyTeste "Hoje ou aman"
11:41:27.845 "h" CHAR_h CHAR  -  - QwertyTeste "Hoje ou aman"
11:41:27.845 "" KEY_DOWN_TIL AUTO_KEY  -  - QwertyTeste "Hoje ou amanh"
11:41:27.845 "" KEY_DOWN_A AUTO_KEY  -  - QwertyTeste "Hoje ou amanh"
11:41:27.861 "ã" CHAR_ã CHAR  -  - QwertyTeste "Hoje ou amanh"
11:41:27.861 "" KEY_DOWN_. AUTO_KEY  -  - QwertyTeste "Hoje ou amanhã"
11:41:27.861 "." CHAR_. CHAR  -  - QwertyTeste "Hoje ou amanhã"
11:41:27.861 "" NEW_WORD WORD_amanhã  -  - QwertyTeste "Hoje ou amanhã."
11:41:27.861 "" NEW_SENTENCE SENTENCE_Hoje_ou_amanhã.  -  - QwertyTeste "Hoje ou amanhã."
11:41:27.861 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Hoje ou amanhã."
11:41:27.861 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "Hoje ou amanhã."
11:41:28.986 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste ""
11:41:28.986 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste ""
11:41:31.173 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_o 5.0.10 859.546 QwertyTeste ""
11:41:31.173 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste ""
11:41:31.173 "O" CHAR_O CHAR  -  - QwertyTeste ""
11:41:31.876 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste "O"
11:41:31.876 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste "O"
11:41:34.204 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_Space 4.0.1 111.499 QwertyTeste "O"
11:41:34.204 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "O"
11:41:34.204 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "O"
11:41:34.204 "" NEW_WORD WORD_O  -  - QwertyTeste "O "
11:41:35.392 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_m 7.0.8 708.640 QwertyTeste "O "
11:41:35.392 "" KEY_DOWN_M AUTO_KEY  -  - QwertyTeste "O "
11:41:35.392 "m" CHAR_m CHAR  -  - QwertyTeste "O "
11:41:36.111 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_e 5.0.4 372.546 QwertyTeste "O m"
11:41:36.501 "" KEY_DOWN_E AUTO_KEY  -  - QwertyTeste "O m"
11:41:36.501 "e" CHAR_e CHAR  -  - QwertyTeste "O m"
11:41:36.783 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_u 5.0.8 700.546 QwertyTeste "O me"
11:41:36.783 "" KEY_DOWN_U AUTO_KEY  -  - QwertyTeste "O me"
11:41:36.783 "u" CHAR_u CHAR  -  - QwertyTeste "O me"
11:41:41.142 "" LEFT_MOUSE_DOWN_KEY PREDICTED_SENTENCE_SELECTION_2_O_meu_irmão_é_um_ano_mais_novo_que_eu. 3.0.1 290.414 QwertyTeste "O meu"
11:41:41.158 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "O meu"
11:41:41.158 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "O meu"
11:41:41.158 "" NEW_WORD WORD_meu  -  - QwertyTeste "O meu "
11:41:41.158 "" KEY_DOWN_I AUTO_KEY  -  - QwertyTeste "O meu "
11:41:41.158 "i" CHAR_i CHAR  -  - QwertyTeste "O meu "
11:41:41.158 "" KEY_DOWN_R AUTO_KEY  -  - QwertyTeste "O meu i"
11:41:41.158 "r" CHAR_r CHAR  -  - QwertyTeste "O meu i"
11:41:41.158 "" KEY_DOWN_M AUTO_KEY  -  - QwertyTeste "O meu ir"
11:41:41.158 "m" CHAR_m CHAR  -  - QwertyTeste "O meu ir"
11:41:41.158 "" KEY_DOWN_TIL AUTO_KEY  -  - QwertyTeste "O meu irm"
11:41:41.158 "" KEY_DOWN_A AUTO_KEY  -  - QwertyTeste "O meu irm"
11:41:41.158 "ã" CHAR_ã CHAR  -  - QwertyTeste "O meu irm"
11:41:41.158 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "O meu irmã"
11:41:41.158 "o" CHAR_o CHAR  -  - QwertyTeste "O meu irmã"
11:41:41.158 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "O meu irmão"
11:41:41.173 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "O meu irmão"
11:41:41.173 "" NEW_WORD WORD_irmão  -  - QwertyTeste "O meu irmão "
11:41:41.173 "" KEY_DOWN_AGUDO AUTO_KEY  -  - QwertyTeste "O meu irmão "
11:41:41.173 "" KEY_DOWN_E AUTO_KEY  -  - QwertyTeste "O meu irmão "
11:41:41.173 "é" CHAR_é CHAR  -  - QwertyTeste "O meu irmão "
11:41:41.173 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "O meu irmão é"
11:41:41.173 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "O meu irmão é"
11:41:41.173 "" NEW_WORD WORD_é  -  - QwertyTeste "O meu irmão é "
11:41:41.173 "" KEY_DOWN_U AUTO_KEY  -  - QwertyTeste "O meu irmão é "
11:41:41.173 "u" CHAR_u CHAR  -  - QwertyTeste "O meu irmão é "
11:41:41.173 "" KEY_DOWN_M AUTO_KEY  -  - QwertyTeste "O meu irmão é u"
11:41:41.173 "m" CHAR_m CHAR  -  - QwertyTeste "O meu irmão é u"
11:41:41.173 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "O meu irmão é um"
11:41:41.173 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "O meu irmão é um"
11:41:41.173 "" NEW_WORD WORD_um  -  - QwertyTeste "O meu irmão é um "
11:41:41.392 "" KEY_DOWN_A AUTO_KEY  -  - QwertyTeste "O meu irmão é um "
11:41:41.392 "a" CHAR_a CHAR  -  - QwertyTeste "O meu irmão é um "
11:41:41.392 "" KEY_DOWN_N AUTO_KEY  -  - QwertyTeste "O meu irmão é um a"
11:41:41.392 "n" CHAR_n CHAR  -  - QwertyTeste "O meu irmão é um a"
11:41:41.392 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "O meu irmão é um an"
11:41:41.392 "o" CHAR_o CHAR  -  - QwertyTeste "O meu irmão é um an"
11:41:41.392 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "O meu irmão é um ano"
11:41:41.392 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "O meu irmão é um ano"
11:41:41.392 "" NEW_WORD WORD_ano  -  - QwertyTeste "O meu irmão é um ano "
11:41:41.392 "" KEY_DOWN_M AUTO_KEY  -  - QwertyTeste "O meu irmão é um ano "
11:41:41.392 "m" CHAR_m CHAR  -  - QwertyTeste "O meu irmão é um ano "
11:41:41.392 "" KEY_DOWN_A AUTO_KEY  -  - QwertyTeste "O meu irmão é um ano m"
11:41:41.392 "a" CHAR_a CHAR  -  - QwertyTeste "O meu irmão é um ano m"
11:41:41.392 "" KEY_DOWN_I AUTO_KEY  -  - QwertyTeste "O meu irmão é um ano ma"
11:41:41.392 "i" CHAR_i CHAR  -  - QwertyTeste "O meu irmão é um ano ma"
11:41:41.392 "" KEY_DOWN_S AUTO_KEY  -  - QwertyTeste "O meu irmão é um ano mai"
11:41:41.392 "s" CHAR_s CHAR  -  - QwertyTeste "O meu irmão é um ano mai"
11:41:41.408 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "O meu irmão é um ano mais"
11:41:41.408 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "O meu irmão é um ano mais"
11:41:41.408 "" NEW_WORD WORD_mais  -  - QwertyTeste "O meu irmão é um ano mais "
11:41:41.408 "" KEY_DOWN_N AUTO_KEY  -  - QwertyTeste "O meu irmão é um ano mais "
11:41:41.408 "n" CHAR_n CHAR  -  - QwertyTeste "O meu irmão é um ano mais "
11:41:41.408 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "O meu irmão é um ano mais n"
11:41:41.408 "o" CHAR_o CHAR  -  - QwertyTeste "O meu irmão é um ano mais n"
11:41:41.408 "" KEY_DOWN_V AUTO_KEY  -  - QwertyTeste "O meu irmão é um ano mais no"
11:41:41.408 "v" CHAR_v CHAR  -  - QwertyTeste "O meu irmão é um ano mais no"
11:41:41.408 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "O meu irmão é um ano mais nov"
11:41:41.408 "o" CHAR_o CHAR  -  - QwertyTeste "O meu irmão é um ano mais nov"
11:41:41.408 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "O meu irmão é um ano mais novo"
11:41:41.408 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "O meu irmão é um ano mais novo"
11:41:41.408 "" NEW_WORD WORD_novo  -  - QwertyTeste "O meu irmão é um ano mais novo "
