TIME Time when the event occurred
OUTPUT Text output caused by the event
EVENT The event
TYPE Type of the element or operation connected to the event
ELEMENT Screen element where the event occurred
CENTER Screen coordinates of the element center where the event occurred
PAGE Communication board where the event occurred
CONTEXT Message content before de event
$$$ End Header


20:08:46.078 "" SYSTEM_INFO START_LOGGING - - - "-"
20:08:58.656 "" WORD_PROCESSOR_CHANGE INTERNAL_WORD_PROCESSOR  -  - QwertyTeste ""
20:09:02.640 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste ""
20:09:02.640 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste ""
20:09:03.953 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_t 5.0.6 536.546 QwertyTeste ""
20:09:04.125 "" KEY_DOWN_T AUTO_KEY  -  - QwertyTeste ""
20:09:04.125 "T" CHAR_T CHAR  -  - QwertyTeste ""
20:09:05.484 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste "T"
20:09:05.484 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste "T"
20:09:07.609 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_e 5.0.4 372.546 QwertyTeste "T"
20:09:07.609 "" KEY_DOWN_E AUTO_KEY  -  - QwertyTeste "T"
20:09:07.609 "e" CHAR_e CHAR  -  - QwertyTeste "T"
20:09:11.625 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_n 7.0.7 622.640 QwertyTeste "Te"
20:09:11.625 "" KEY_DOWN_N AUTO_KEY  -  - QwertyTeste "Te"
20:09:11.625 "n" CHAR_n CHAR  -  - QwertyTeste "Te"
20:09:12.515 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_d 6.0.4 368.593 QwertyTeste "Ten"
20:09:12.546 "" KEY_DOWN_D AUTO_KEY  -  - QwertyTeste "Ten"
20:09:12.546 "d" CHAR_d CHAR  -  - QwertyTeste "Ten"
20:09:13.500 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_o 5.0.10 859.546 QwertyTeste "Tend"
20:09:13.500 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "Tend"
20:09:13.500 "o" CHAR_o CHAR  -  - QwertyTeste "Tend"
20:09:14.640 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_Space 4.0.1 111.499 QwertyTeste "Tendo"
20:09:14.640 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Tendo"
20:09:14.640 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "Tendo"
20:09:14.640 "" NEW_WORD WORD_Tendo  -  - QwertyTeste "Tendo "
20:09:18.078 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_e 5.0.4 372.546 QwertyTeste "Tendo "
20:09:18.250 "" KEY_DOWN_E AUTO_KEY  -  - QwertyTeste "Tendo "
20:09:18.250 "e" CHAR_e CHAR  -  - QwertyTeste "Tendo "
20:09:18.921 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_u 5.0.8 700.546 QwertyTeste "Tendo e"
20:09:18.921 "" KEY_DOWN_U AUTO_KEY  -  - QwertyTeste "Tendo e"
20:09:18.921 "u" CHAR_u CHAR  -  - QwertyTeste "Tendo e"
20:09:20.031 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_Space 4.0.1 111.499 QwertyTeste "Tendo eu"
20:09:20.093 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Tendo eu"
20:09:20.093 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "Tendo eu"
20:09:20.093 "" NEW_WORD WORD_eu  -  - QwertyTeste "Tendo eu "
20:09:22.218 "" LEFT_MOUSE_DOWN_KEY PREDICTED_SENTENCE_SELECTION_0_Tendo_eu_repetido_na_primária_2_anos. 2.0.1 290.290 QwertyTeste "Tendo eu "
20:09:22.281 "" KEY_DOWN_R AUTO_KEY  -  - QwertyTeste "Tendo eu "
20:09:22.281 "r" CHAR_r CHAR  -  - QwertyTeste "Tendo eu "
20:09:22.281 "" KEY_DOWN_E AUTO_KEY  -  - QwertyTeste "Tendo eu r"
20:09:22.281 "e" CHAR_e CHAR  -  - QwertyTeste "Tendo eu r"
20:09:22.281 "" KEY_DOWN_P AUTO_KEY  -  - QwertyTeste "Tendo eu re"
20:09:22.281 "p" CHAR_p CHAR  -  - QwertyTeste "Tendo eu re"
20:09:22.296 "" KEY_DOWN_E AUTO_KEY  -  - QwertyTeste "Tendo eu rep"
20:09:22.296 "e" CHAR_e CHAR  -  - QwertyTeste "Tendo eu rep"
20:09:22.296 "" KEY_DOWN_T AUTO_KEY  -  - QwertyTeste "Tendo eu repe"
20:09:22.296 "t" CHAR_t CHAR  -  - QwertyTeste "Tendo eu repe"
20:09:22.296 "" KEY_DOWN_I AUTO_KEY  -  - QwertyTeste "Tendo eu repet"
20:09:22.296 "i" CHAR_i CHAR  -  - QwertyTeste "Tendo eu repet"
20:09:22.296 "" KEY_DOWN_D AUTO_KEY  -  - QwertyTeste "Tendo eu repeti"
20:09:22.296 "d" CHAR_d CHAR  -  - QwertyTeste "Tendo eu repeti"
20:09:22.296 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "Tendo eu repetid"
20:09:22.296 "o" CHAR_o CHAR  -  - QwertyTeste "Tendo eu repetid"
20:09:22.296 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Tendo eu repetido"
20:09:22.296 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "Tendo eu repetido"
20:09:22.296 "" NEW_WORD WORD_repetido  -  - QwertyTeste "Tendo eu repetido "
20:09:22.296 "" KEY_DOWN_N AUTO_KEY  -  - QwertyTeste "Tendo eu repetido "
20:09:22.296 "n" CHAR_n CHAR  -  - QwertyTeste "Tendo eu repetido "
20:09:22.296 "" KEY_DOWN_A AUTO_KEY  -  - QwertyTeste "Tendo eu repetido n"
20:09:22.296 "a" CHAR_a CHAR  -  - QwertyTeste "Tendo eu repetido n"
20:09:22.296 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Tendo eu repetido na"
20:09:22.296 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "Tendo eu repetido na"
20:09:22.296 "" NEW_WORD WORD_na  -  - QwertyTeste "Tendo eu repetido na "
20:09:22.296 "" KEY_DOWN_P AUTO_KEY  -  - QwertyTeste "Tendo eu repetido na "
20:09:22.296 "p" CHAR_p CHAR  -  - QwertyTeste "Tendo eu repetido na "
20:09:22.296 "" KEY_DOWN_R AUTO_KEY  -  - QwertyTeste "Tendo eu repetido na p"
20:09:22.296 "r" CHAR_r CHAR  -  - QwertyTeste "Tendo eu repetido na p"
20:09:22.296 "" KEY_DOWN_I AUTO_KEY  -  - QwertyTeste "Tendo eu repetido na pr"
20:09:22.296 "i" CHAR_i CHAR  -  - QwertyTeste "Tendo eu repetido na pr"
20:09:22.296 "" KEY_DOWN_M AUTO_KEY  -  - QwertyTeste "Tendo eu repetido na pri"
20:09:22.296 "m" CHAR_m CHAR  -  - QwertyTeste "Tendo eu repetido na pri"
20:09:22.296 "" KEY_DOWN_AGUDO AUTO_KEY  -  - QwertyTeste "Tendo eu repetido na prim"
20:09:22.296 "" KEY_DOWN_A AUTO_KEY  -  - QwertyTeste "Tendo eu repetido na prim"
20:09:22.296 "á" CHAR_á CHAR  -  - QwertyTeste "Tendo eu repetido na prim"
20:09:22.296 "" KEY_DOWN_R AUTO_KEY  -  - QwertyTeste "Tendo eu repetido na primá"
20:09:22.296 "r" CHAR_r CHAR  -  - QwertyTeste "Tendo eu repetido na primá"
20:09:22.296 "" KEY_DOWN_I AUTO_KEY  -  - QwertyTeste "Tendo eu repetido na primár"
20:09:22.296 "i" CHAR_i CHAR  -  - QwertyTeste "Tendo eu repetido na primár"
20:09:22.296 "" KEY_DOWN_A AUTO_KEY  -  - QwertyTeste "Tendo eu repetido na primári"
20:09:22.296 "a" CHAR_a CHAR  -  - QwertyTeste "Tendo eu repetido na primári"
20:09:22.296 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Tendo eu repetido na primária"
20:09:22.296 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "Tendo eu repetido na primária"
20:09:22.296 "" NEW_WORD WORD_primária  -  - QwertyTeste "Tendo eu repetido na primária "
20:09:22.296 "" KEY_DOWN_2 AUTO_KEY  -  - QwertyTeste "Tendo eu repetido na primária "
20:09:22.312 "2" CHAR_2 CHAR  -  - QwertyTeste "Tendo eu repetido na primária "
20:09:22.312 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Tendo eu repetido na primária 2"
20:09:22.312 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "Tendo eu repetido na primária 2"
20:09:22.312 "" NEW_WORD WORD_2  -  - QwertyTeste "Tendo eu repetido na primária 2 "
20:09:22.312 "" KEY_DOWN_A AUTO_KEY  -  - QwertyTeste "Tendo eu repetido na primária 2 "
20:09:22.312 "a" CHAR_a CHAR  -  - QwertyTeste "Tendo eu repetido na primária 2 "
20:09:22.312 "" KEY_DOWN_N AUTO_KEY  -  - QwertyTeste "Tendo eu repetido na primária 2 a"
20:09:22.312 "n" CHAR_n CHAR  -  - QwertyTeste "Tendo eu repetido na primária 2 a"
20:09:22.328 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "Tendo eu repetido na primária 2 an"
20:09:22.328 "o" CHAR_o CHAR  -  - QwertyTeste "Tendo eu repetido na primária 2 an"
20:09:22.328 "" KEY_DOWN_S AUTO_KEY  -  - QwertyTeste "Tendo eu repetido na primária 2 ano"
20:09:22.328 "s" CHAR_s CHAR  -  - QwertyTeste "Tendo eu repetido na primária 2 ano"
20:09:22.328 "" KEY_DOWN_. AUTO_KEY  -  - QwertyTeste "Tendo eu repetido na primária 2 anos"
20:09:22.328 "." CHAR_. CHAR  -  - QwertyTeste "Tendo eu repetido na primária 2 anos"
20:09:22.359 "" NEW_WORD WORD_anos  -  - QwertyTeste "Tendo eu repetido na primária 2 anos."
20:09:22.359 "" NEW_SENTENCE SENTENCE_Tendo_eu_repetido_na_primária_2_anos.  -  - QwertyTeste "Tendo eu repetido na primária 2 anos."
20:09:22.531 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Tendo eu repetido na primária 2 anos."
20:09:22.531 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "Tendo eu repetido na primária 2 anos."
20:09:25.140 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_Enter 5.0.1 110.546 QwertyTeste ""
20:09:25.140 "" KEY_DOWN_ENTER AUTO_KEY  -  - QwertyTeste ""
20:09:25.140 "\n" CHAR_ENTER CHAR  -  - QwertyTeste ""
20:09:26.187 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_Enter 5.0.1 110.546 QwertyTeste ""
20:09:26.250 "" KEY_DOWN_ENTER AUTO_KEY  -  - QwertyTeste ""
20:09:26.250 "\n" CHAR_ENTER CHAR  -  - QwertyTeste ""
20:09:27.687 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste ""
20:09:27.687 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste ""
20:09:28.515 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_a 6.0.2 204.593 QwertyTeste ""
20:09:28.515 "" KEY_DOWN_A AUTO_KEY  -  - QwertyTeste ""
20:09:28.515 "A" CHAR_A CHAR  -  - QwertyTeste ""
20:09:29.234 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste "A"
20:09:29.234 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste "A"
20:09:30.078 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_Space 4.0.1 111.499 QwertyTeste "A"
20:09:30.078 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "A"
20:09:30.078 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "A"
20:09:30.078 "" NEW_WORD WORD_A  -  - QwertyTeste "A "
20:09:32.765 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_p 5.0.11 942.546 QwertyTeste "A "
20:09:32.765 "" KEY_DOWN_P AUTO_KEY  -  - QwertyTeste "A "
20:09:32.765 "p" CHAR_p CHAR  -  - QwertyTeste "A "
20:09:33.734 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_r 5.0.5 454.546 QwertyTeste "A p"
20:09:33.859 "" KEY_DOWN_R AUTO_KEY  -  - QwertyTeste "A p"
20:09:33.859 "r" CHAR_r CHAR  -  - QwertyTeste "A p"
20:09:34.781 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_i 5.0.9 780.546 QwertyTeste "A pr"
20:09:34.781 "" KEY_DOWN_I AUTO_KEY  -  - QwertyTeste "A pr"
20:09:34.781 "i" CHAR_i CHAR  -  - QwertyTeste "A pr"
20:09:35.265 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_m 7.0.8 708.640 QwertyTeste "A pri"
20:09:35.265 "" KEY_DOWN_M AUTO_KEY  -  - QwertyTeste "A pri"
20:09:35.265 "m" CHAR_m CHAR  -  - QwertyTeste "A pri"
20:09:36.046 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_a 6.0.2 204.593 QwertyTeste "A prim"
20:09:36.375 "" KEY_DOWN_A AUTO_KEY  -  - QwertyTeste "A prim"
20:09:36.375 "a" CHAR_a CHAR  -  - QwertyTeste "A prim"
