TIME Time when the event occurred
OUTPUT Text output caused by the event
EVENT The event
TYPE Type of the element or operation connected to the event
ELEMENT Screen element where the event occurred
CENTER Screen coordinates of the element center where the event occurred
PAGE Communication board where the event occurred
CONTEXT Message content before de event
$$$ End Header


14:51:42.140 "" SYSTEM_INFO START_LOGGING - - - "-"
14:51:44.890 "" WORD_PROCESSOR_CHANGE INTERNAL_WORD_PROCESSOR  -  - QwertyTeste ""
14:51:58.437 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_n 7.0.7 622.640 QwertyTeste ""
14:51:58.437 "" KEY_DOWN_N AUTO_KEY  -  - QwertyTeste ""
14:51:58.437 "n" CHAR_n CHAR  -  - QwertyTeste ""
14:52:00.828 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_BkSp 6.0.1 111.593 QwertyTeste "n"
14:52:01.000 "" KEY_DOWN_BACKSPACE AUTO_KEY  -  - QwertyTeste "n"
14:52:01.000 "\b" CHAR_RETROCESSO CHAR  -  - QwertyTeste "n"
14:52:01.906 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste ""
14:52:01.921 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste ""
14:52:02.609 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_n 7.0.7 622.640 QwertyTeste ""
14:52:02.609 "" KEY_DOWN_N AUTO_KEY  -  - QwertyTeste ""
14:52:02.609 "N" CHAR_N CHAR  -  - QwertyTeste ""
14:52:03.296 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste "N"
14:52:03.296 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste "N"
14:52:04.953 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_o 5.0.10 859.546 QwertyTeste "N"
14:52:05.109 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "N"
14:52:05.109 "o" CHAR_o CHAR  -  - QwertyTeste "N"
14:52:07.421 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_Space 4.0.1 111.499 QwertyTeste "No"
14:52:07.421 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "No"
14:52:07.421 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "No"
14:52:07.421 "" NEW_WORD WORD_No  -  - QwertyTeste "No "
14:52:09.468 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_o 5.0.10 859.546 QwertyTeste "No "
14:52:09.468 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "No "
14:52:09.468 "o" CHAR_o CHAR  -  - QwertyTeste "No "
14:52:10.843 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_s 6.0.3 286.593 QwertyTeste "No o"
14:52:10.859 "" KEY_DOWN_S AUTO_KEY  -  - QwertyTeste "No o"
14:52:10.859 "s" CHAR_s CHAR  -  - QwertyTeste "No o"
14:52:13.312 "" LEFT_MOUSE_DOWN_KEY PREDICTED_WORD_SELECTION_0_osso 0.0.1 174.157 QwertyTeste "No os"
14:52:13.328 "" KEY_DOWN_S AUTO_KEY  -  - QwertyTeste "No os"
14:52:13.328 "s" CHAR_s CHAR  -  - QwertyTeste "No os"
14:52:13.328 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "No oss"
14:52:13.328 "o" CHAR_o CHAR  -  - QwertyTeste "No oss"
14:52:13.328 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "No osso"
14:52:13.328 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "No osso"
14:52:13.328 "" NEW_WORD WORD_osso  -  - QwertyTeste "No osso "
14:52:15.906 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_BkSp 6.0.1 111.593 QwertyTeste "No osso "
14:52:15.906 "" KEY_DOWN_BACKSPACE AUTO_KEY  -  - QwertyTeste "No osso "
14:52:15.906 "\b" CHAR_RETROCESSO CHAR  -  - QwertyTeste "No osso "
14:52:18.125 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_. 7.0.10 867.640 QwertyTeste "No osso"
