TIME Time when the event occurred
OUTPUT Text output caused by the event
EVENT The event
TYPE Type of the element or operation connected to the event
ELEMENT Screen element where the event occurred
CENTER Screen coordinates of the element center where the event occurred
PAGE Communication board where the event occurred
CONTEXT Message content before de event
$$$ End Header


16:32:39.140 "" SYSTEM_INFO START_LOGGING - - - "-"
16:32:45.890 "" WORD_PROCESSOR_CHANGE INTERNAL_WORD_PROCESSOR  -  - QwertyTeste ""
16:32:55.656 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste ""
16:32:55.656 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste ""
16:32:56.562 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_t 5.0.6 536.546 QwertyTeste ""
16:32:56.703 "" KEY_DOWN_T AUTO_KEY  -  - QwertyTeste ""
16:32:56.703 "T" CHAR_T CHAR  -  - QwertyTeste ""
16:32:58.453 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_CapsLock 8.0.1 101.687 QwertyTeste "T"
16:32:58.453 "" KEY_DOWN_CAPSLOCK AUTO_KEY  -  - QwertyTeste "T"
16:32:59.109 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_e 5.0.4 372.546 QwertyTeste "T"
16:32:59.109 "" KEY_DOWN_E AUTO_KEY  -  - QwertyTeste "T"
16:32:59.109 "e" CHAR_e CHAR  -  - QwertyTeste "T"
16:32:59.593 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_n 7.0.7 622.640 QwertyTeste "Te"
16:32:59.593 "" KEY_DOWN_N AUTO_KEY  -  - QwertyTeste "Te"
16:32:59.593 "n" CHAR_n CHAR  -  - QwertyTeste "Te"
16:33:00.468 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_d 6.0.4 368.593 QwertyTeste "Ten"
16:33:00.484 "" KEY_DOWN_D AUTO_KEY  -  - QwertyTeste "Ten"
16:33:00.484 "d" CHAR_d CHAR  -  - QwertyTeste "Ten"
16:33:01.312 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_o 5.0.10 859.546 QwertyTeste "Tend"
16:33:01.359 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "Tend"
16:33:01.359 "o" CHAR_o CHAR  -  - QwertyTeste "Tend"
16:33:04.906 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_Space 4.0.1 111.499 QwertyTeste "Tendo"
16:33:04.906 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Tendo"
16:33:04.906 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "Tendo"
16:33:04.906 "" NEW_WORD WORD_Tendo  -  - QwertyTeste "Tendo "
16:33:08.250 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_e 5.0.4 372.546 QwertyTeste "Tendo "
16:33:08.390 "" KEY_DOWN_E AUTO_KEY  -  - QwertyTeste "Tendo "
16:33:08.390 "e" CHAR_e CHAR  -  - QwertyTeste "Tendo "
16:33:08.875 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_u 5.0.8 700.546 QwertyTeste "Tendo e"
16:33:09.078 "" KEY_DOWN_U AUTO_KEY  -  - QwertyTeste "Tendo e"
16:33:09.078 "u" CHAR_u CHAR  -  - QwertyTeste "Tendo e"
16:33:11.500 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_Space 4.0.1 111.499 QwertyTeste "Tendo eu"
16:33:11.500 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Tendo eu"
16:33:11.500 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "Tendo eu"
16:33:11.500 "" NEW_WORD WORD_eu  -  - QwertyTeste "Tendo eu "
16:33:14.125 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_r 5.0.5 454.546 QwertyTeste "Tendo eu "
16:33:14.140 "" KEY_DOWN_R AUTO_KEY  -  - QwertyTeste "Tendo eu "
16:33:14.140 "r" CHAR_r CHAR  -  - QwertyTeste "Tendo eu "
16:33:14.625 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_e 5.0.4 372.546 QwertyTeste "Tendo eu r"
16:33:14.796 "" KEY_DOWN_E AUTO_KEY  -  - QwertyTeste "Tendo eu r"
16:33:14.796 "e" CHAR_e CHAR  -  - QwertyTeste "Tendo eu r"
16:33:15.921 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_p 5.0.11 942.546 QwertyTeste "Tendo eu re"
16:33:15.921 "" KEY_DOWN_P AUTO_KEY  -  - QwertyTeste "Tendo eu re"
16:33:15.921 "p" CHAR_p CHAR  -  - QwertyTeste "Tendo eu re"
16:33:16.750 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_e 5.0.4 372.546 QwertyTeste "Tendo eu rep"
16:33:16.750 "" KEY_DOWN_E AUTO_KEY  -  - QwertyTeste "Tendo eu rep"
16:33:16.750 "e" CHAR_e CHAR  -  - QwertyTeste "Tendo eu rep"
16:33:17.265 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_t 5.0.6 536.546 QwertyTeste "Tendo eu repe"
16:33:17.281 "" KEY_DOWN_T AUTO_KEY  -  - QwertyTeste "Tendo eu repe"
16:33:17.281 "t" CHAR_t CHAR  -  - QwertyTeste "Tendo eu repe"
16:33:17.921 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_i 5.0.9 780.546 QwertyTeste "Tendo eu repet"
16:33:17.937 "" KEY_DOWN_I AUTO_KEY  -  - QwertyTeste "Tendo eu repet"
16:33:17.937 "i" CHAR_i CHAR  -  - QwertyTeste "Tendo eu repet"
16:33:18.875 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_d 6.0.4 368.593 QwertyTeste "Tendo eu repeti"
16:33:19.031 "" KEY_DOWN_D AUTO_KEY  -  - QwertyTeste "Tendo eu repeti"
16:33:19.031 "d" CHAR_d CHAR  -  - QwertyTeste "Tendo eu repeti"
16:33:19.875 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_o 5.0.10 859.546 QwertyTeste "Tendo eu repetid"
16:33:19.890 "" KEY_DOWN_O AUTO_KEY  -  - QwertyTeste "Tendo eu repetid"
16:33:19.890 "o" CHAR_o CHAR  -  - QwertyTeste "Tendo eu repetid"
16:33:21.343 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_Space 4.0.1 111.499 QwertyTeste "Tendo eu repetido"
16:33:21.453 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Tendo eu repetido"
16:33:21.453 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "Tendo eu repetido"
16:33:21.453 "" NEW_WORD WORD_repetido  -  - QwertyTeste "Tendo eu repetido "
16:33:22.359 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_a 6.0.2 204.593 QwertyTeste "Tendo eu repetido "
16:33:22.359 "" KEY_DOWN_A AUTO_KEY  -  - QwertyTeste "Tendo eu repetido "
16:33:22.359 "a" CHAR_a CHAR  -  - QwertyTeste "Tendo eu repetido "
16:33:23.609 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_Space 4.0.1 111.499 QwertyTeste "Tendo eu repetido a"
16:33:23.640 "" KEY_DOWN_BARRA_DE_ESPAÇOS AUTO_KEY  -  - QwertyTeste "Tendo eu repetido a"
16:33:23.640 " " CHAR_ESPAÇO CHAR  -  - QwertyTeste "Tendo eu repetido a"
16:33:23.640 "" NEW_WORD WORD_a  -  - QwertyTeste "Tendo eu repetido a "
16:33:26.484 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_p 5.0.11 942.546 QwertyTeste "Tendo eu repetido a "
16:33:26.484 "" KEY_DOWN_P AUTO_KEY  -  - QwertyTeste "Tendo eu repetido a "
16:33:26.484 "p" CHAR_p CHAR  -  - QwertyTeste "Tendo eu repetido a "
16:33:27.250 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_r 5.0.5 454.546 QwertyTeste "Tendo eu repetido a p"
16:33:27.359 "" KEY_DOWN_R AUTO_KEY  -  - QwertyTeste "Tendo eu repetido a p"
16:33:27.359 "r" CHAR_r CHAR  -  - QwertyTeste "Tendo eu repetido a p"
16:33:28.046 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_i 5.0.9 780.546 QwertyTeste "Tendo eu repetido a pr"
16:33:28.046 "" KEY_DOWN_I AUTO_KEY  -  - QwertyTeste "Tendo eu repetido a pr"
16:33:28.046 "i" CHAR_i CHAR  -  - QwertyTeste "Tendo eu repetido a pr"
16:33:28.484 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_m 7.0.8 708.640 QwertyTeste "Tendo eu repetido a pri"
16:33:28.500 "" KEY_DOWN_M AUTO_KEY  -  - QwertyTeste "Tendo eu repetido a pri"
16:33:28.500 "m" CHAR_m CHAR  -  - QwertyTeste "Tendo eu repetido a pri"
16:33:32.156 "" LEFT_MOUSE_DOWN_KEY TEXT_KEY_SELECTION_´ 8.0.6 404.687 QwertyTeste "Tendo eu repetido a prim"
